time,current,voltage,temperature
0.0,2.1406285084440007,-6.6844881493985255,67.68182146624379
2.0040080160320643e-05,2.1223808017554524,-2.526437948379571,60.36951849105734
4.0080160320641287e-05,2.064558784556082,-3.1341169017541435,65.31573787276302
6.0120240480961926e-05,1.7708120053928584,0.4892666180608387,59.88992011790671
8.016032064128257e-05,1.9662276863892592,3.751187279760573,67.19612881677881
0.00010020040080160322,2.2470403692532686,11.317664061705571,63.22586345316652
0.00012024048096192385,1.8841701895554266,5.626181408719967,67.80574970694241
0.0001402805611222445,1.6037865712124093,-0.7025194836118,65.47423826906657
0.00016032064128256515,2.080441106256387,16.90939170397671,60.33033930981421
0.00018036072144288578,2.1132276815936293,6.3037945902407255,68.27388319623174
0.00020040080160320644,2.1844031485401576,12.230914657949464,68.65373579928318
0.00022044088176352707,2.3186992323470923,16.518859333179094,66.64685947779765
0.0002404809619238477,2.31621484751078,16.293157315579787,61.71523640489134
0.00026052104208416834,2.256138348343339,22.915828268693218,63.081958136927774
0.000280561122244489,2.459173266024305,20.47937793291359,64.43628165221727
0.00030060120240480966,1.9319469106329312,13.691411865464907,61.8888688020057
0.0003206412825651303,2.352321764095498,33.18380513995156,69.07703971738961
0.0003406813627254509,2.3923676433975625,22.530798438443338,64.43297941517811
0.00036072144288577156,2.0347914976749193,21.732275031548344,55.88995585867793
0.00038076152304609225,1.9977626118703995,29.65049122688363,65.01806743826866
0.0004008016032064129,2.16476926195141,26.61332065530284,62.95552780954806
0.0004208416833667335,2.197257908144198,28.760664889416486,63.775220331644654
0.00044088176352705415,2.4958455358401235,42.56603544277509,62.8941419026429
0.0004609218436873748,2.237835651833803,27.208744116231482,66.42113924982006
0.0004809619238476954,2.2050411716787925,28.1983046626983,67.35906333566014
0.0005010020040080161,2.269536679047133,32.04854518295837,64.84915948677596
0.0005210420841683367,2.631126912104482,39.02113123537738,62.98206643858552
0.0005410821643286574,2.425529991037434,24.79450111182107,63.87598838557249
0.000561122244488978,2.4025752187841536,23.28069855958386,64.05879884973288
0.0005811623246492986,2.4319110540826236,32.79028068210584,61.592709880405486
0.0006012024048096193,2.727792959086754,27.746933623360228,65.7367859457137
0.0006212424849699399,2.3349966806013716,36.237493988607746,65.3801269715814
0.0006412825651302606,2.7633636007206324,43.03595357938465,68.62132371933002
0.0006613226452905813,2.5577722902072932,35.909349252525814,67.76604934086542
0.0006813627254509019,2.4989798023538055,33.924134839221935,61.94297524722961
0.0007014028056112225,3.046613377062984,44.13068516838229,66.4608951235269
0.0007214428857715431,2.350653319445236,50.117758300087445,61.147139850716584
0.0007414829659318638,2.5063697382806445,35.998710584423996,66.08779630282255
0.0007615230460921845,2.345923440551882,52.31416946061047,62.45015740371968
0.0007815631262525051,2.798181399532054,53.51895765641556,60.93024032987324
0.0008016032064128258,2.960782022423466,55.56004946839021,64.84013602809222
0.0008216432865731463,2.9721593308039314,58.3648632510704,55.97629861553758
0.000841683366733467,2.8981697688557175,65.48248500607903,58.74707327678431
0.0008617234468937877,2.629035270559168,51.348196837754536,63.46752434867715
0.0008817635270541083,2.6106640150417615,55.354406323645634,64.24732529990453
0.000901803607214429,2.3646040023833597,53.40840595108567,62.89204368952544
0.0009218436873747496,3.1211107106477476,57.12674135744596,59.261691103847205
0.0009418837675350702,2.822801367920696,67.51770031709805,61.546324473584484
0.0009619238476953908,2.6456552246323803,51.45364154491814,65.17362798171219
0.0009819639278557115,3.0246693451851865,55.558339358029976,65.74534531188509
0.0010020040080160322,2.5794863392830765,70.1862250298335,63.951330647212174
0.0010220440881763529,2.8703142443847196,69.2394060446273,67.47050134311097
0.0010420841683366734,2.7693833326530735,62.13394287999674,65.1921910703777
0.001062124248496994,2.946532045171982,70.63014138239805,61.75763303812536
0.0010821643286573147,2.820936912667678,68.73942469534437,63.15849383976515
0.0011022044088176354,2.558288002412993,76.87953410482496,59.79140152837644
0.001122244488977956,2.8783771846277144,69.50801037045717,63.67558302882575
0.0011422845691382766,3.0877888510951674,76.39507450084308,67.33630185766401
0.0011623246492985973,2.8868920525396335,87.27089815979015,66.0558702541329
0.001182364729458918,3.062442283957979,76.18213570149774,68.20602797775737
0.0012024048096192386,2.712961321352473,74.06134647375177,63.091344268603024
0.0012224448897795593,2.931426471001437,79.26897228375844,68.03829938354278
0.0012424849699398798,2.8263508229790553,73.90854797051837,63.42008732065609
0.0012625250501002005,3.1151856618561395,91.5909657399642,68.41475524770968
0.0012825651302605212,2.986586105441391,79.50344966529524,63.93442975767363
0.0013026052104208419,3.1327619720610995,77.94217902214906,66.12169412141283
0.0013226452905811625,3.226709337356845,75.71924613990153,68.42533709292957
0.001342685370741483,3.161870982446289,88.46710254339953,63.419717114256386
0.0013627254509018037,3.092510399566726,88.23406149360619,64.65516696263252
0.0013827655310621244,2.85254256791301,81.19067534073874,67.8665902756189
